Feature_Clean,LightGBM,XGBoost,CatBoost,Mean,Std,Original_Feature
LNET_lr_diff,5,0.0026972636,0.1662462300001588,0.0015143435090308015,0.0012635077524132485,LNET_lr_diff
LMLE_wr_diff,1,0.0023108427,0.2185454176344827,0.0015109859469158889,0.0012783412220110544,LMLE_wr_diff
LNET_streak_diff,1,0.0035565607,0.09057052422208713,0.001499642296772198,0.001833574261475554,LNET_streak_diff
RN_streak_diff,10,0.0022645972,0.1840235387167789,0.0014904806129115214,0.0009961605810826005,RN_streak_diff
BTP_ordinal_diff,2,0.0021183577,0.21850984342567467,0.0014589259901840116,0.00120043230317744,BTP_ordinal_diff
TS_sigma_diff,41,0.0021952023,0.06661779865227047,0.001454826038120819,0.0007656542614702434,TS_sigma_diff
LMLE_form10_diff,5,0.0022745638,0.1874521700111137,0.0014441300281999795,0.001110076103233483,LMLE_form10_diff
BARS_FAST_k_factor_diff,40,0.0023426274,0.05110876881011791,0.0014400506655838355,0.0009160549056749504,BARS_FAST_k_factor_diff
RN_DEEP_games_diff,1,0.00296235,0.12790002507972095,0.0014260036959778644,0.0014683737696950087,RN_DEEP_games_diff
LNET_games_diff,0,0.0028765083,0.13251876959466236,0.0014005653261480499,0.001439734807237188,LNET_games_diff
LM_LONG_log_games_diff,13,0.002126425,0.15154565856406196,0.0013728245417501186,0.0008341134147329792,LM_LONG_log_games_diff
LM_log_games_diff,29,0.0021971604,0.07848383967963911,0.0013483885176282474,0.0007481155884874612,LM_log_games_diff
LNET_form5_diff,1,0.0,0.40041948409800315,0.0013469519213673592,0.0023013128766412464,LNET_form5_diff
LMLE_cs_diff,2,0.001779705,0.18017671252751602,0.001218264674904869,0.0009916109340020538,LMLE_cs_diff
last_sos_diff,1,0.0,0.34056179554174715,0.001147426292846506,0.001955737250885152,last_sos_diff
LMLE_gdpg_diff,2,0.0,0.33247983341723536,0.0011327067268054813,0.0018987609735299424,LMLE_gdpg_diff
RN_DEEP_wr_diff,3,0.002260878,0.1004912721591855,0.001125257824867531,0.0010804858923712671,RN_DEEP_wr_diff
LMLE_games_diff,0,0.0023749864,0.0696549688810739,0.0010238453694216521,0.001220852968238973,LMLE_games_diff
LMLE_home_wr_diff,0,0.0,0.29885911088850164,0.0009961970362950062,0.0017254638812124873,LMLE_home_wr_diff
RN_log_games_diff,3,0.0020967275,0.05657644319435979,0.0009241582305782803,0.0010407320658261548,RN_log_games_diff
LMLE_gcpg_diff,0,0.0,0.27414681884208547,0.0009138227294736187,0.001582787396559577,LMLE_gcpg_diff
last_form5_diff,0,0.0,0.26557646332701373,0.0008852548777567129,0.0015333064259228024,last_form5_diff
RN_DEEP_log_games_diff,4,0.001740592,0.06868159928769085,0.0008580172117161172,0.0008106479844744792,RN_DEEP_log_games_diff
LMLE_streak_diff,2,0.0,0.12229627097415682,0.00043209485199521906,0.0006858921195030497,LMLE_streak_diff
LNET_log_games_diff,0,0.0,0.12552987420551756,0.0004184329140183921,0.0007247470666389547,LNET_log_games_diff
LMLE_log_games_diff,0,0.0,0.06943902962264255,0.0002314634320754753,0.00040090642444899096,LMLE_log_games_diff
ED_draw_tendency,0,0.0,0.0,0.0,0.0,ED_draw_tendency
