ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
16.0,Indian Wells,BNP Paribas Open,2026-03-12,Masters 1000,Outdoor,Hard,Quarterfinals,3,Sinner J.,Tien L.,2.0,19.0,3590.0,593.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.07,9.0,,,1.08,10.0,1.07,8.61,1.11,10.0
16.0,Indian Wells,BNP Paribas Open,2026-03-12,Masters 1000,Outdoor,Hard,4th Round,3,Draper J.,Djokovic N.,45.0,4.0,175.0,1490.0,4.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,2.2,1.67,,,2.25,1.71,2.2,1.65,2.42,1.7
16.0,Indian Wells,BNP Paribas Open,2026-03-13,Masters 1000,Outdoor,Hard,Quarterfinals,3,Medvedev D.,Draper J.,3.0,45.0,1963.0,175.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.53,2.5,,,1.6,2.55,1.53,2.45,1.66,2.5
16.0,Indian Wells,BNP Paribas Open,2026-03-13,Masters 1000,Outdoor,Hard,Quarterfinals,3,Alcaraz C.,Norrie C.,1.0,34.0,3665.0,240.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.05,11.0,,,1.05,13.0,1.04,10.54,1.06,16.0
16.0,Indian Wells,BNP Paribas Open,2026-03-14,Masters 1000,Outdoor,Hard,Semifinals,3,Sinner J.,Zverev A.,2.0,5.0,3590.0,1445.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.17,5.0,,,1.18,5.4,1.17,4.91,1.2,5.7
16.0,Indian Wells,BNP Paribas Open,2026-03-14,Masters 1000,Outdoor,Hard,Semifinals,3,Medvedev D.,Alcaraz C.,3.0,1.0,1963.0,3665.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,5,1.17,,,5.1,1.2,4.84,1.17,5.5,1.21
16.0,Indian Wells,BNP Paribas Open,2026-03-15,Masters 1000,Outdoor,Hard,The Final,3,Sinner J.,Medvedev D.,2.0,3.0,3590.0,1963.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.22,4.33,,,1.3,4.33,1.25,3.9,1.25,4.8
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Tsitsipas S.,Fery A.,69.0,121.0,65.0,10.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.2,,,1.4,3.2,1.37,3.02,1.42,3.3
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Collignon R.,Dimitrov G.,74.0,115.0,48.0,10.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.2,1.67,,,2.38,1.67,2.24,1.62,2.42,1.69
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Dzumhur D.,Buse I.,78.0,51.0,33.0,120.0,6.0,7.0,7.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,2.63,1.5,,,2.7,1.5,2.63,1.47,2.88,1.51
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Fonseca J.,Marozsan F.,54.0,39.0,105.0,195.0,6.0,4.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.36,3.2,,,1.37,3.2,1.35,3.07,1.38,3.55
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Cilic M.,Popyrin A.,35.0,96.0,220.0,13.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,,,1.67,2.32,1.62,2.25,1.73,2.34
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Majchrzak K.,Kecmanovic M.,66.0,50.0,68.0,150.0,4.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,2.5,1.53,,,2.63,1.53,2.53,1.5,2.68,1.58
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Machac T.,Nava E.,23.0,88.0,433.0,23.0,2.0,6.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,1.44,2.75,,,1.44,2.9,1.41,2.83,1.46,3.05
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Tabilo A.,Comesana F.,25.0,107.0,401.0,10.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.75,,,1.44,2.88,1.41,2.8,1.49,3.0
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Halys Q.,Draxl L.,58.0,177.0,95.0,0.0,6.0,7.0,6.0,1.0,6.0,1.0,,,,,2.0,1.0,Completed,1.44,2.75,,,1.48,2.8,1.45,2.69,1.52,2.88
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Damm M.,Fearnley J.,63.0,127.0,80.0,10.0,6.0,0.0,,,,,,,,,1.0,0.0,Retired,2,1.8,,,2.1,2.1,1.99,1.79,2.1,1.88
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Opelka R.,Borges N.,70.0,64.0,55.0,78.0,6.0,7.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,1.73,2.1,,,1.8,2.2,1.74,2.06,1.73,2.34
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Jodar R.,Hanfmann Y.,24.0,37.0,403.0,201.0,6.0,4.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.67,2.2,,,1.67,2.3,1.63,2.22,1.73,2.34
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Van De Zandschulp B.,Shapovalov D.,47.0,46.0,155.0,165.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.63,1.5,,,2.63,1.53,2.54,1.5,2.78,1.54
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Navone M.,Basilashvili N.,29.0,178.0,368.0,0.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.91,1.91,,,1.91,1.97,1.86,1.9,2.06,1.93
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Bautista Agut R.,Duckworth J.,91.0,128.0,20.0,10.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.62,2.3,,,1.63,2.31,1.61,2.26,1.68,2.42
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Kouame M.,Svajda Z.,125.0,113.0,10.0,10.0,5.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,4.5,1.2,,,4.6,1.21,4.38,1.2,5.1,1.23
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Bergs Z.,Brooksby J.,79.0,81.0,30.0,30.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.38,1.57,,,2.5,1.58,2.4,1.55,2.62,1.6
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Berrettini M.,Muller A.,65.0,85.0,75.0,23.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.2,4.5,,,1.23,4.5,1.22,4.2,1.26,4.7
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Blanch Dar.,Struff J.L.,117.0,147.0,10.0,0.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.5,1.53,,,2.55,1.55,2.49,1.52,2.68,1.58
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Quinn E.,Hurkacz H.,61.0,94.0,90.0,20.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.73,,,2.2,1.73,2.13,1.69,2.3,1.76
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Landaluce M.,Giron M.,41.0,49.0,185.0,150.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.63,1.5,,,2.63,1.55,2.5,1.51,2.68,1.57
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Ugo Carabelli C.,Mpetshi G.,56.0,83.0,103.0,26.0,2.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,2.63,1.5,,,2.75,1.56,2.54,1.5,2.92,1.51
17.0,Miami,Miami Open,2026-03-19,Masters 1000,Outdoor,Hard,1st Round,3,Mannarino A.,Zhang Zh.,40.0,131.0,188.0,0.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.91,1.91,,,1.92,1.94,1.87,1.88,1.96,2.02
17.0,Miami,Miami Open,2026-03-20,Masters 1000,Outdoor,Hard,2nd Round,3,Quinn E.,Ruud C.,61.0,32.0,90.0,243.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.63,1.5,,,2.75,1.5,2.59,1.47,2.7,1.57
17.0,Miami,Miami Open,2026-03-20,Masters 1000,Outdoor,Hard,2nd Round,3,Khachanov K.,Bautista Agut R.,57.0,91.0,100.0,20.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.5,,,1.3,3.75,1.29,3.54,1.32,4.0
17.0,Miami,Miami Open,2026-03-20,Masters 1000,Outdoor,Hard,2nd Round,3,Fritz T.,Van De Zandschulp B.,20.0,47.0,588.0,155.0,6.0,3.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.29,3.75,,,1.3,4.0,1.28,3.61,1.31,4.1
17.0,Miami,Miami Open,2026-03-20,Masters 1000,Outdoor,Hard,2nd Round,3,Berrettini M.,Bublik A.,65.0,18.0,75.0,658.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.38,1.57,,,2.4,1.62,2.34,1.57,2.6,1.61
17.0,Miami,Miami Open,2026-03-20,Masters 1000,Outdoor,Hard,2nd Round,3,Opelka R.,Draper J.,70.0,45.0,55.0,175.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4,1.25,,,4.0,1.3,3.66,1.27,4.0,1.32
17.0,Miami,Miami Open,2026-03-20,Masters 1000,Outdoor,Hard,2nd Round,3,Paul T.,Mannarino A.,8.0,40.0,961.0,188.0,6.0,2.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.2,4.5,,,1.23,4.5,1.2,4.27,1.25,4.7
17.0,Miami,Miami Open,2026-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Cazaux A.,Barrios M.,118.0,145.0,10.0,0.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.38,,,1.57,2.5,1.54,2.43,1.61,2.58
17.0,Miami,Miami Open,2026-03-20,Masters 1000,Outdoor,Hard,2nd Round,3,Fils A.,Blanch Dar.,10.0,117.0,883.0,10.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.17,5.0,,,1.17,5.75,1.14,5.37,1.16,7.0
17.0,Miami,Miami Open,2026-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Diallo G.,Wu Y.,75.0,80.0,45.0,30.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2,1.8,,,2.05,1.8,2.0,1.76,2.1,1.89
17.0,Miami,Miami Open,2026-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Walton A.,Baez S.,92.0,28.0,20.0,373.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.2,1.67,,,2.25,1.72,2.16,1.67,2.36,1.71
17.0,Miami,Miami Open,2026-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Fucsovics M.,O Connell C.,71.0,95.0,55.0,20.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.63,,,1.53,2.63,1.49,2.54,1.58,2.66
17.0,Miami,Miami Open,2026-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Sakamoto R.,Kovacevic A.,123.0,53.0,10.0,105.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.38,1.57,,,2.48,1.57,2.42,1.54,2.52,1.64
17.0,Miami,Miami Open,2026-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Atmane T.,Altmaier D.,55.0,105.0,105.0,13.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,3.0,,,1.46,3.1,1.41,2.82,1.47,3.05
17.0,Miami,Miami Open,2026-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Tirante T.A.,Royer V.,52.0,148.0,110.0,0.0,7.0,5.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2,1.8,,,2.02,1.85,1.97,1.79,2.06,1.9
17.0,Miami,Miami Open,2026-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Michelsen A.,Bellucci M.,33.0,90.0,240.0,20.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.2,,,1.42,3.25,1.37,3.01,1.41,3.35
17.0,Miami,Miami Open,2026-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Shevchenko A.,Arnaldi M.,67.0,201.0,68.0,0.0,7.0,6.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.73,2.1,,,1.75,2.12,1.71,2.09,1.81,2.2
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Fucsovics M.,9.0,71.0,898.0,55.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.4,3.0,,,1.4,3.1,1.38,2.92,1.49,3.0
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Moutet C.,Machac T.,60.0,23.0,93.0,433.0,6.0,0.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.3,1.62,,,2.38,1.62,2.31,1.58,2.46,1.66
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Sakamoto R.,3.0,123.0,1963.0,10.0,6.0,7.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,1.04,13.0,,,1.06,13.0,1.05,9.19,1.09,11.5
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Michelsen A.,Norrie C.,33.0,34.0,240.0,240.0,7.0,5.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.62,2.3,,,1.67,2.31,1.63,2.23,1.66,2.5
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Humbert U.,Diallo G.,26.0,75.0,383.0,45.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.73,2.1,,,1.73,2.2,1.69,2.12,1.72,2.36
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Mensik J.,Walton A.,17.0,92.0,703.0,20.0,3.0,6.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,1.3,3.5,,,1.33,3.75,1.3,3.4,1.35,3.85
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Cerundolo F.,Tirante T.A.,13.0,52.0,783.0,110.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.29,3.75,,,1.3,3.8,1.29,3.56,1.35,3.7
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Shevchenko A.,Shelton B.,67.0,6.0,68.0,1036.0,6.0,7.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,6.5,1.11,,,6.5,1.14,6.05,1.12,8.0,1.13
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Tiafoe F.,Cazaux A.,16.0,118.0,708.0,10.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.2,,,1.4,3.2,1.36,3.03,1.38,3.55
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Tabilo A.,Rublev A.,25.0,27.0,401.0,375.0,6.0,7.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,3,1.4,,,3.0,1.42,2.91,1.39,3.2,1.44
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Sinner J.,Dzumhur D.,2.0,78.0,3590.0,33.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1,41.0,,,1.01,56.0,1.01,28.29,1.01,100.0
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Majchrzak K.,Tien L.,66.0,19.0,68.0,593.0,6.0,2.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,3.75,1.29,,,3.75,1.3,3.54,1.28,4.1,1.31
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Etcheverry T.,Bergs Z.,11.0,79.0,873.0,30.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.1,1.73,,,2.15,1.8,2.07,1.72,2.18,1.81
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Jodar R.,Vukic A.,24.0,103.0,403.0,13.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,4.0,,,1.26,4.2,1.23,3.97,1.3,4.3
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Halys Q.,Davidovich Fokina A.,58.0,36.0,95.0,220.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3,1.4,,,3.25,1.4,3.15,1.35,3.2,1.44
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Vacherot V.,Navone M.,38.0,29.0,198.0,368.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,,,1.47,2.88,1.42,2.76,1.47,3.05
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Landaluce M.,Darderi L.,41.0,14.0,185.0,774.0,6.0,3.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.73,,,2.12,1.78,2.07,1.73,2.2,1.8
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Lehecka J.,Kouame M.,12.0,125.0,825.0,10.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.1,7.0,,,1.16,7.0,1.14,5.58,1.19,6.0
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Tsitsipas S.,De Minaur A.,69.0,7.0,65.0,1010.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.44,,,2.75,1.5,2.67,1.46,2.84,1.52
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Collignon R.,Cobolli F.,74.0,15.0,48.0,755.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2,1.8,,,2.01,1.87,1.99,1.79,2.18,1.83
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Alcaraz C.,Fonseca J.,1.0,54.0,3665.0,105.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.13,6.0,,,1.16,6.0,1.14,5.59,1.16,6.8
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Korda S.,Ugo Carabelli C.,22.0,56.0,476.0,103.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.11,6.5,,,1.12,6.5,1.11,6.17,1.15,7.2
17.0,Miami,Miami Open,2026-03-21,Masters 1000,Outdoor,Hard,2nd Round,3,Atmane T.,Rinderknech A.,55.0,73.0,105.0,55.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.3,1.62,,,2.3,1.67,2.24,1.62,2.4,1.7
17.0,Miami,Miami Open,2026-03-22,Masters 1000,Outdoor,Hard,3rd Round,3,Korda S.,Alcaraz C.,22.0,1.0,476.0,3665.0,6.0,3.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,6.5,1.11,,,6.5,1.13,6.12,1.12,8.0,1.14
17.0,Miami,Miami Open,2026-03-22,Masters 1000,Outdoor,Hard,3rd Round,3,Landaluce M.,Khachanov K.,41.0,57.0,185.0,100.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.2,1.36,,,3.25,1.37,3.1,1.35,3.55,1.38
17.0,Miami,Miami Open,2026-03-22,Masters 1000,Outdoor,Hard,3rd Round,3,Paul T.,Collignon R.,8.0,74.0,961.0,48.0,6.0,2.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.4,3.0,,,1.4,3.1,1.38,2.99,1.42,3.3
17.0,Miami,Miami Open,2026-03-22,Masters 1000,Outdoor,Hard,3rd Round,3,Etcheverry T.,Jodar R.,11.0,24.0,873.0,403.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.73,,,2.23,1.73,2.12,1.7,2.16,1.85
17.0,Miami,Miami Open,2026-03-22,Masters 1000,Outdoor,Hard,2nd Round,3,Cilic M.,Nakashima B.,35.0,31.0,220.0,323.0,2.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,2.1,1.73,,,2.32,1.73,2.25,1.62,2.26,1.76
17.0,Miami,Miami Open,2026-03-22,Masters 1000,Outdoor,Hard,3rd Round,3,Lehecka J.,Quinn E.,12.0,61.0,825.0,90.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.73,2.1,,,1.75,2.14,1.71,2.1,1.85,2.16
17.0,Miami,Miami Open,2026-03-22,Masters 1000,Outdoor,Hard,3rd Round,3,Fritz T.,Opelka R.,20.0,70.0,588.0,55.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,,,1.45,2.9,1.42,2.77,1.46,3.1
17.0,Miami,Miami Open,2026-03-22,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Damm M.,5.0,63.0,1445.0,80.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.07,9.0,,,1.08,9.5,1.07,7.96,1.1,10.5
17.0,Miami,Miami Open,2026-03-23,Masters 1000,Outdoor,Hard,3rd Round,3,Sinner J.,Moutet C.,2.0,60.0,3590.0,93.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.01,26.0,,,1.02,26.0,1.02,17.08,1.02,36.0
17.0,Miami,Miami Open,2026-03-23,Masters 1000,Outdoor,Hard,3rd Round,3,Zverev A.,Cilic M.,5.0,35.0,1445.0,220.0,6.0,2.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.13,6.0,,,1.17,6.0,1.14,5.4,1.15,7.4
17.0,Miami,Miami Open,2026-03-23,Masters 1000,Outdoor,Hard,3rd Round,3,Michelsen A.,Tabilo A.,33.0,25.0,240.0,401.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.57,2.38,,,1.6,2.4,1.56,2.38,1.63,2.56
17.0,Miami,Miami Open,2026-03-23,Masters 1000,Outdoor,Hard,3rd Round,3,Tiafoe F.,Mensik J.,16.0,17.0,708.0,703.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.2,1.67,,,2.31,1.67,2.24,1.63,2.32,1.74
17.0,Miami,Miami Open,2026-03-23,Masters 1000,Outdoor,Hard,3rd Round,3,Halys Q.,Majchrzak K.,58.0,66.0,95.0,68.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.1,1.73,,,2.1,1.76,2.05,1.73,2.24,1.79
17.0,Miami,Miami Open,2026-03-23,Masters 1000,Outdoor,Hard,3rd Round,3,Cerundolo F.,Medvedev D.,13.0,3.0,783.0,1963.0,6.0,0.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,3.75,1.29,,,4.2,1.29,3.77,1.26,4.4,1.28
17.0,Miami,Miami Open,2026-03-23,Masters 1000,Outdoor,Hard,3rd Round,3,Humbert U.,Shevchenko A.,26.0,67.0,383.0,68.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,4.0,,,1.27,4.0,1.25,3.86,1.29,4.3
17.0,Miami,Miami Open,2026-03-23,Masters 1000,Outdoor,Hard,3rd Round,3,Fils A.,Tsitsipas S.,10.0,69.0,883.0,65.0,6.0,0.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.53,2.5,,,1.62,2.63,1.56,2.36,1.72,2.32
17.0,Miami,Miami Open,2026-03-23,Masters 1000,Outdoor,Hard,3rd Round,3,Vacherot V.,Berrettini M.,38.0,65.0,198.0,75.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.67,,,2.2,1.72,2.15,1.68,2.26,1.78
17.0,Miami,Miami Open,2026-03-23,Masters 1000,Outdoor,Hard,3rd Round,3,Atmane T.,Auger-Aliassime F.,55.0,9.0,105.0,898.0,6.0,3.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,4,1.25,,,4.0,1.29,3.72,1.26,4.3,1.29
17.0,Miami,Miami Open,2026-03-24,Masters 1000,Outdoor,Hard,4th Round,3,Landaluce M.,Korda S.,41.0,22.0,185.0,476.0,2.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,4,1.25,,,4.2,1.26,3.99,1.23,4.5,1.28
17.0,Miami,Miami Open,2026-03-24,Masters 1000,Outdoor,Hard,4th Round,3,Lehecka J.,Fritz T.,12.0,20.0,825.0,588.0,6.0,4.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,2.75,1.44,,,2.75,1.5,2.66,1.46,2.74,1.57
17.0,Miami,Miami Open,2026-03-24,Masters 1000,Outdoor,Hard,4th Round,3,Fils A.,Vacherot V.,10.0,38.0,883.0,198.0,6.0,4.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.36,3.2,,,1.37,3.3,1.36,3.12,1.41,3.35
17.0,Miami,Miami Open,2026-03-24,Masters 1000,Outdoor,Hard,4th Round,3,Paul T.,Etcheverry T.,8.0,11.0,961.0,873.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,,,1.37,3.2,1.36,3.07,1.4,3.4
17.0,Miami,Miami Open,2026-03-24,Masters 1000,Outdoor,Hard,4th Round,3,Sinner J.,Michelsen A.,2.0,33.0,3590.0,240.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.03,15.0,,,1.04,17.0,1.03,11.79,1.04,20.0
17.0,Miami,Miami Open,2026-03-24,Masters 1000,Outdoor,Hard,4th Round,3,Tiafoe F.,Atmane T.,16.0,55.0,708.0,105.0,6.0,4.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.75,,,1.45,2.85,1.43,2.74,1.49,3.0
