number,value,state,params_colsample_bytree,params_extra_trees,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_min_child_weight,params_min_split_gain,params_num_leaves,params_path_smooth,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,user_attrs_best_iteration,duration
451,0.6052040893290379,COMPLETE,0.5957527223525841,False,0.07019721325336797,255,9,165,9.1245922021598,0.1452682057307463,189,0.3419323669478069,0.15071304883849537,0.00013854619410615457,0.6188882386856408,0,87.0,0 days 00:00:10.248383
452,0.6060239030159162,PRUNED,0.5462922785089159,False,0.019720251941368786,255,12,170,0.3182358721982888,0.35490847053436314,216,1.3868551986041804,0.32355055614445505,1.310652739638402e-05,0.7508006201143422,0,,0 days 00:00:16.450615
453,0.603276003442154,COMPLETE,0.6773942052063402,False,0.02229205119366918,255,11,151,0.007136562476530771,0.2696513889751879,57,0.5620341879387851,1.4674389635314788,1.927330386505052e-08,0.9510966728210358,0,356.0,0 days 00:00:25.534540
454,0.6051390628626777,COMPLETE,0.5462514331755528,False,0.032435021797523104,127,10,102,0.03283255561625322,0.37448629782916854,28,1.1671761332300103,0.001226879826358587,4.3497406662321325e-08,0.6906063356969468,3,198.0,0 days 00:00:12.438950
455,0.6050227392739471,COMPLETE,0.6489846724530196,False,0.0511656960418807,511,10,149,0.01710323475595167,0.42979305521344124,68,1.1190435133366248,0.00020637276557947126,4.2124411445715714e-08,0.652217586982932,0,137.0,0 days 00:00:15.376573
456,0.6049563197308531,PRUNED,0.8287454619683536,False,0.032993740437549386,255,12,192,0.0015125624224489676,0.23486037226688666,74,0.7784857361868038,0.03300571603065513,6.341172973910828e-07,0.8367882584968369,1,,0 days 00:00:16.981801
457,0.6128303385513574,PRUNED,0.5887192206230686,False,0.014312696825496365,255,12,154,0.0013429390052960048,0.1485471282314606,82,0.40878232590024244,3.4544416151588657,3.8134403705839897e-06,0.9743192277050592,2,,0 days 00:00:05.615449
458,0.6140118555421644,PRUNED,0.552324115840108,True,0.019090738131814968,255,10,200,8.632368640602987,0.4376286459489576,143,0.8036011250970313,0.005312830240245468,2.810343505731115e-07,0.9641294282584586,0,,0 days 00:00:03.968302
459,0.6234036941967617,PRUNED,0.5779557588284778,False,0.006922519232112682,511,9,143,0.0004527798931563273,0.2131549601253418,179,0.14430137086794753,0.00010009847516128601,4.621007141218794e-08,0.8116125661428395,7,,0 days 00:00:07.108335
460,0.6147264601280135,PRUNED,0.7964001505435239,False,0.011000830956647313,255,12,187,1.482529324886695,0.11464596016580474,116,0.45301295705750094,0.10331181188228432,1.5893216808560097e-05,0.8662351730121597,0,,0 days 00:00:07.495295
461,0.6281946036160653,PRUNED,0.5239317006699834,False,0.005622230924915082,511,7,189,0.01307255226612254,0.08395623880063531,72,0.6320939627842964,0.0023166790668545587,3.129430116994895e-08,0.6601995794235033,0,,0 days 00:00:05.287095
462,0.6051649747720562,PRUNED,0.6024354396326677,False,0.05482384337789968,511,6,165,0.0020315756022488396,0.16539592194588873,186,1.017244264634361,0.019893310635290967,5.898590470064189e-06,0.6525811988096003,6,,0 days 00:00:11.617130
463,0.6062015301462301,PRUNED,0.6363429652201055,False,0.040166551078039854,255,11,176,0.045240615635484496,0.21377301989900485,99,0.07367716253026585,3.347518208527048,2.5206680420283368e-08,0.9635748866127845,0,,0 days 00:00:15.127842
464,0.6236013059415948,PRUNED,0.616625216385438,False,0.006668925965804714,127,10,187,0.2041819625373227,0.14740650806201408,223,0.5339895506409735,0.00733738019998182,0.00016857082134271803,0.8469034514913086,4,,0 days 00:00:05.414820
465,0.6085874254114526,PRUNED,0.6508043897016341,False,0.009476428379873435,511,10,109,0.00520745112982954,0.4471908522879016,27,0.2853104771223197,1.7851752176047577,6.996933070550933e-07,0.6579576578248459,0,,0 days 00:00:15.208364
466,0.6116143208895747,PRUNED,0.5317608047042629,True,0.0415233478988105,511,6,84,0.0042346765530986655,0.23098589877228862,145,0.4483897780580492,0.7562436399321886,0.7935950718598436,0.6841173103525685,4,,0 days 00:00:03.436814
467,0.6059986008801418,PRUNED,0.6590933056767476,False,0.032644493709334706,511,9,173,0.000289058063540798,0.17709771968175575,244,0.9427889907112774,0.014569080776658624,1.4504701726154259,0.749118912604617,7,,0 days 00:00:16.355290
468,0.6039257209417404,COMPLETE,0.7510753388252286,False,0.005440103565518717,127,12,198,1.8152866618252168,0.017669312845618228,99,0.040022523313424124,4.081326183314832e-06,4.803336332635242e-07,0.6202714619288097,2,1069.0,0 days 00:01:15.354559
469,0.6274874138293541,PRUNED,0.8524682016585912,False,0.005717545002661443,511,10,192,7.344887735048457,0.11375375819155731,30,0.42646895493996984,0.0025432129057697613,3.1489488012904594e-06,0.5616425254298313,2,,0 days 00:00:05.523718
470,0.6073356446120236,COMPLETE,0.6615977994573304,True,0.028428960426116378,255,10,115,0.10066109475673252,0.3443101197901073,37,1.1075514645032145,1.0519597131426128,5.228299371631505e-07,0.8240005863118802,1,797.0,0 days 00:00:38.631355
471,0.6107945238343597,PRUNED,0.7438018932136257,False,0.0159259081170103,255,11,195,1.1857932869773014,0.2373460330816628,77,0.7209692776539964,0.0019375154441815148,7.347058915202845e-08,0.839891772042911,0,,0 days 00:00:06.390283
472,0.605284084478577,PRUNED,0.5377703918527953,False,0.02443599183190884,511,12,178,0.0025231150093711985,0.3779501782971956,108,1.468191195399734,0.12809862647709377,1.870984369038582e-05,0.9760583674822854,0,,0 days 00:00:18.162952
473,0.6096022751242849,PRUNED,0.6515545515476838,False,0.02156004950562568,255,12,186,0.22149624087011643,0.4433053007392632,34,0.041205866884713685,0.029378462334400317,2.5585095130861034e-05,0.9143145803857906,0,,0 days 00:00:04.833234
474,0.6076760592880991,COMPLETE,0.6214285875182288,True,0.008398205154552698,511,8,120,0.05647829731088155,0.14320141450734716,151,0.17947519402043183,2.038102300621264e-06,3.906641703024354e-06,0.8108003135544696,7,1166.0,0 days 00:01:07.586385
475,0.6105037674906809,PRUNED,0.7859243292135006,False,0.019024792196333885,127,7,154,0.00163985143461949,0.21768524865571512,219,0.16392207198545228,2.0426752689404145e-05,0.06778621722058688,0.7414642211262156,7,,0 days 00:00:04.600249
476,0.6041047268269528,COMPLETE,0.5579745432435271,False,0.017245498844975657,255,9,197,0.054101327884838055,0.36600776949406444,117,1.4975896589493942,0.00034327834496397056,1.7709925451519959e-06,0.8760876364141676,0,372.0,0 days 00:00:24.565516
477,0.6050498718507872,PRUNED,0.5210138382189126,False,0.03872645851670847,255,9,149,0.38617822806187774,0.022286088018703742,209,0.43864346076214994,0.0015776414190829782,2.6307178938084524e-06,0.7124924576262731,0,,0 days 00:00:13.164000
478,0.6286873441242059,PRUNED,0.9455301297584572,False,0.00500768457622587,127,8,133,3.0045860307907986,0.07461917166926586,95,0.9532397513461053,1.0879114110399647e-05,0.00014962803382404205,0.5254728872806805,1,,0 days 00:00:04.964014
479,0.6038507178960872,COMPLETE,0.6180854125372021,False,0.009556488215056594,127,10,194,0.014377079456483945,0.21882406805328078,220,0.5113217511688122,2.6189770897817106,3.46490293410782e-08,0.8555704867061869,3,642.0,0 days 00:00:41.219861
480,0.6051493566996979,PRUNED,0.5956280186464139,False,0.06770093814025434,127,4,128,0.014914265511402037,0.040569653602962094,162,0.9380912491512121,0.14622461195435976,0.015524646679613379,0.7018532914595768,5,,0 days 00:00:09.244438
481,0.6064553259156202,PRUNED,0.6826973309082386,False,0.00878918474678121,127,10,182,0.02092064613871495,0.28232571420753877,193,0.49926228691194274,0.060830907298360104,2.711739380117518e-08,0.7342411720335037,6,,0 days 00:00:14.738214
482,0.6289909489150323,PRUNED,0.6578445721904308,True,0.0065963022820294814,127,11,193,0.09179066397244048,0.09045001282980206,219,0.46606480360536284,4.86599733670867,5.437114920608407e-07,0.7677438640900882,3,,0 days 00:00:03.573267
483,0.6040050933225987,COMPLETE,0.6607242396916465,False,0.015748319276696742,255,12,196,0.5990172466632264,0.3053139116462182,174,1.0777785615413964,0.4084466305976033,2.132555915084616e-08,0.8352039651425787,0,399.0,0 days 00:00:31.792712
484,0.6068393943660074,PRUNED,0.5003754373421365,False,0.020553765189205476,255,4,151,4.162098596332813,0.18058676588095013,199,0.4187402822636024,0.008952698604528422,0.0009925025569461152,0.6124757184689438,2,,0 days 00:00:09.124714
485,0.6039211073432386,COMPLETE,0.6797223043143125,False,0.020396447270619206,255,9,140,0.004717620345195455,0.15673294275941224,23,0.9219896121198533,0.31723452341876607,6.44459438266877e-08,0.9611927166637971,2,631.0,0 days 00:00:36.279564
486,0.6166234670737499,PRUNED,0.6068631656925481,False,0.010825458121480749,127,9,188,0.04218912003634821,0.3662730715462773,225,0.6152617376952054,2.34809934238856,3.4633507964948726e-06,0.9014947959137428,3,,0 days 00:00:04.740065
487,0.6150145823521342,PRUNED,0.6867731112968976,False,0.011746881519870828,255,9,194,0.23377994690557596,0.1609698494739803,113,0.4415733132864587,2.718521657788584,2.4046975955613888e-06,0.6586401374158166,0,,0 days 00:00:05.542771
488,0.6185575759120238,PRUNED,0.5572810953026136,False,0.009231245193575049,127,10,187,0.0021887134323895427,0.15011221174702075,163,0.9411916587914502,0.699419617606357,2.2584110146029296e-07,0.7606328822280262,3,,0 days 00:00:04.918862
489,0.6038008190262845,COMPLETE,0.6588838852099264,False,0.0066325338823740535,127,12,196,0.049995156353333306,0.21149012720505186,198,0.4848975765929302,0.36956944128484215,8.346362193037924e-08,0.8990969319506296,2,946.0,0 days 00:01:09.273560
490,0.6242285052315938,PRUNED,0.7389736078430904,False,0.006981713304620869,127,11,170,0.011513382461760013,0.07502963897538975,202,0.14506490185471738,7.178344273155605,2.1277616691783004e-06,0.8045719181996263,2,,0 days 00:00:04.880213
491,0.6043341726404813,COMPLETE,0.725585014843703,False,0.011616531490217328,127,12,194,0.00332863839143598,0.21521706694375115,166,0.7170674475223792,6.495893840227875,1.9046014765175774e-08,0.9315016120097306,3,615.0,0 days 00:00:43.708119
492,0.6271861813333168,PRUNED,0.5537054495389647,False,0.005744042416756843,255,8,167,2.0947936496189548,0.1287390639514433,228,0.7307212440694935,0.006114606111164495,4.943911522167343e-07,0.8949809268352542,7,,0 days 00:00:05.277677
493,0.6038367573365782,COMPLETE,0.7024186818427482,False,0.015611070269228512,255,9,180,0.427614893440462,0.29423366072190965,187,0.31009220904336365,0.29962978865485024,3.991314367170343e-06,0.9118489188616375,0,372.0,0 days 00:00:27.303004
494,0.6044116221915294,COMPLETE,0.7910463286458314,False,0.01890556594656997,255,9,170,0.1597011002150668,0.3551766716611974,195,0.2037918412025966,0.9355366575204538,1.0270114457228212e-05,0.9464789944377461,0,337.0,0 days 00:00:26.212902
495,0.6083834848166384,PRUNED,0.7051230104400431,True,0.010000287786635883,255,11,148,0.01803830725548188,0.1991328599017064,29,0.8555940908999846,0.5667155675492791,2.665550516975802e-07,0.9791935445772403,0,,0 days 00:00:37.465570
496,0.6171457919040887,PRUNED,0.9285076727051085,False,0.009645711764805198,127,9,188,3.6246618504261012,0.17302848710711857,78,0.019880449293333297,0.00014379251899876956,0.0002969868083247672,0.7088761182935269,0,,0 days 00:00:06.024138
497,0.6060750928865827,PRUNED,0.7757508771520311,False,0.03198389936571434,255,9,170,5.047186271225614,0.19349911980623927,163,0.6758868601580476,0.0007929027842394023,2.55726823570165e-07,0.7218628503937301,7,,0 days 00:00:14.642302
498,0.616211685211246,PRUNED,0.6372771751189269,False,0.01025450387102498,255,10,137,2.6287934887761364,0.2746323772673157,196,0.37398257171298427,0.22986071326208388,8.522738132872705e-07,0.979038977133083,0,,0 days 00:00:06.820792
499,0.6043648511836792,COMPLETE,0.5643730175277804,False,0.023337804305753107,511,10,131,0.019508614059572504,0.19879622303595534,121,0.47689572743931063,4.4671672888107405,1.2193195943858628e-08,0.9514290531477991,0,320.0,0 days 00:00:28.624798
500,0.6174351869939879,PRUNED,0.7959220379070882,False,0.010542261015715,255,7,89,0.03940477342342281,0.24624637822611084,218,0.09883961692175025,0.02075252670425285,0.0021868826880066046,0.6505845369700508,3,,0 days 00:00:09.549933
