league,bin_idx,bin_start,bin_end,n,avg_pred,actual_rate,hits,target_mode,outcome,calib_gap
Spain/Segunda_Division,11,0.55,0.6000000000000001,165,0.5670743024363155,0.5393939393939394,89.0,BTTS,NO,0.027680363042376088
Spain/Segunda_Division,12,0.6000000000000001,0.6500000000000001,9,0.6074052438202845,0.5555555555555556,5.0,BTTS,NO,0.05184968826472891
Turkey/Super_Lig,9,0.45,0.5,983,0.4620493072695183,0.44557477110885046,438.0,BTTS,NO,0.016474536160667852
ALL,6,0.30000000000000004,0.35000000000000003,6,0.3295542279394195,0.3333333333333333,2.0,BTTS,YES,-0.0037791053939137953
ALL,7,0.35000000000000003,0.4,95,0.3850288095198858,0.5052631578947369,48.0,BTTS,YES,-0.12023434837485109
ALL,8,0.4,0.45,1028,0.4336832880770275,0.4766536964980545,490.0,BTTS,YES,-0.042970408421027007
ALL,9,0.45,0.5,5886,0.4777946055534869,0.5124023105674482,3016.0,BTTS,YES,-0.03460770501396132
ALL,10,0.5,0.55,7798,0.5272172441664666,0.5429597332649397,4234.0,BTTS,YES,-0.01574248909847309
ALL,11,0.55,0.6000000000000001,3395,0.5691923858899369,0.5652430044182621,1919.0,BTTS,YES,0.003949381471674784
ALL,12,0.6000000000000001,0.6500000000000001,573,0.6161075551137809,0.6108202443280978,350.0,BTTS,YES,0.005287310785683119
ALL,13,0.65,0.7000000000000001,39,0.6622873870974514,0.4358974358974359,17.0,BTTS,YES,0.22638995120001548
ALL,14,0.7000000000000001,0.7500000000000001,2,0.7130283899664925,1.0,2.0,BTTS,YES,-0.28697161003350746
Belgium/First_Division_A,10,0.5,0.55,614,0.5433895079262118,0.5374592833876222,330.0,BTTS,YES,0.005930224538589601
Belgium/First_Division_A,11,0.55,0.6000000000000001,266,0.553963759070035,0.556390977443609,148.0,BTTS,YES,-0.0024272183735739583
England/Championship,7,0.35000000000000003,0.4,7,0.3950321414716533,0.5714285714285714,4.0,BTTS,YES,-0.17639642995691812
England/Championship,8,0.4,0.45,127,0.4343165495581762,0.4094488188976378,52.0,BTTS,YES,0.024867730660538434
England/Championship,9,0.45,0.5,563,0.4780654685908347,0.5310834813499112,299.0,BTTS,YES,-0.05301801275907653
England/Championship,10,0.5,0.55,673,0.5234499746589829,0.5200594353640416,350.0,BTTS,YES,0.003390539294941264
England/Championship,11,0.55,0.6000000000000001,224,0.5662921398928155,0.5982142857142857,134.0,BTTS,YES,-0.03192214582147024
England/Championship,12,0.6000000000000001,0.6500000000000001,14,0.6130750327848434,0.5714285714285714,8.0,BTTS,YES,0.041646461356272035
England/League_One,7,0.35000000000000003,0.4,2,0.38934526434632144,0.5,1.0,BTTS,YES,-0.11065473565367856
England/League_One,8,0.4,0.45,72,0.43652198199427933,0.4444444444444444,32.0,BTTS,YES,-0.007922462450165091
England/League_One,9,0.45,0.5,476,0.47997693012343895,0.5042016806722689,240.0,BTTS,YES,-0.024224750548829943
England/League_One,10,0.5,0.55,734,0.5246334284386934,0.5422343324250681,398.0,BTTS,YES,-0.017600903986374705
England/League_One,11,0.55,0.6000000000000001,306,0.5682213793680254,0.4803921568627451,147.0,BTTS,YES,0.0878292225052803
England/League_One,12,0.6000000000000001,0.6500000000000001,19,0.6108396103340662,0.47368421052631576,9.0,BTTS,YES,0.13715539980775043
England/League_One,13,0.65,0.7000000000000001,2,0.6710404113719477,0.5,1.0,BTTS,YES,0.1710404113719477
England/League_Two,8,0.4,0.45,19,0.4393038946638037,0.5263157894736842,10.0,BTTS,YES,-0.08701189480988047
England/League_Two,9,0.45,0.5,440,0.4828341615995452,0.525,231.0,BTTS,YES,-0.04216583840045485
England/League_Two,10,0.5,0.55,900,0.523019001013094,0.5411111111111111,487.0,BTTS,YES,-0.018092110098017145
England/League_Two,11,0.55,0.6000000000000001,247,0.5653286989546713,0.5141700404858299,127.0,BTTS,YES,0.05115865846884138
England/League_Two,12,0.6000000000000001,0.6500000000000001,13,0.6100107314377774,0.6923076923076923,9.0,BTTS,YES,-0.08229696086991489
England/Premier_League,6,0.30000000000000004,0.35000000000000003,1,0.3377716524670074,1.0,1.0,BTTS,YES,-0.6622283475329926
England/Premier_League,7,0.35000000000000003,0.4,18,0.3798156683785414,0.5555555555555556,10.0,BTTS,YES,-0.17573988717701416
England/Premier_League,8,0.4,0.45,93,0.4312174173639067,0.5698924731182796,53.0,BTTS,YES,-0.13867505575437294
England/Premier_League,9,0.45,0.5,307,0.47936116175979243,0.5602605863192183,172.0,BTTS,YES,-0.08089942455942584
England/Premier_League,10,0.5,0.55,394,0.5244057080255242,0.583756345177665,230.0,BTTS,YES,-0.05935063715214073
England/Premier_League,11,0.55,0.6000000000000001,236,0.569305022830774,0.6059322033898306,143.0,BTTS,YES,-0.03662718055905656
England/Premier_League,12,0.6000000000000001,0.6500000000000001,28,0.611288422773716,0.7142857142857143,20.0,BTTS,YES,-0.10299729151199832
England/Premier_League,13,0.65,0.7000000000000001,2,0.6634336658932728,0.0,0.0,BTTS,YES,0.6634336658932728
France/Ligue_1,6,0.30000000000000004,0.35000000000000003,4,0.3264733973646717,0.25,1.0,BTTS,YES,0.07647339736467168
France/Ligue_1,7,0.35000000000000003,0.4,36,0.3822357491185667,0.4444444444444444,16.0,BTTS,YES,-0.062208695325877694
France/Ligue_1,8,0.4,0.45,150,0.42956513391665124,0.5066666666666667,76.0,BTTS,YES,-0.07710153275001547
France/Ligue_1,9,0.45,0.5,257,0.4760446671552661,0.5214007782101168,134.0,BTTS,YES,-0.045356111054850656
France/Ligue_1,10,0.5,0.55,250,0.5229919979727712,0.54,135.0,BTTS,YES,-0.017008002027228852
France/Ligue_1,11,0.55,0.6000000000000001,135,0.5707793855576905,0.5777777777777777,78.0,BTTS,YES,-0.006998392220087246
France/Ligue_1,12,0.6000000000000001,0.6500000000000001,36,0.621203333196676,0.6666666666666666,24.0,BTTS,YES,-0.04546333346999065
France/Ligue_1,13,0.65,0.7000000000000001,2,0.6582730013701703,0.5,1.0,BTTS,YES,0.1582730013701703
France/Ligue_2,9,0.45,0.5,955,0.4756813401225813,0.4900523560209424,468.0,BTTS,YES,-0.014371015898361095
Germany/Bundesliga_1,8,0.4,0.45,3,0.42875655078534014,0.6666666666666666,2.0,BTTS,YES,-0.2379101158813265
Germany/Bundesliga_1,9,0.45,0.5,48,0.48050671621033664,0.4791666666666667,23.0,BTTS,YES,0.0013400495436699522
Germany/Bundesliga_1,10,0.5,0.55,211,0.531763891701452,0.5545023696682464,117.0,BTTS,YES,-0.0227384779667944
Germany/Bundesliga_1,11,0.55,0.6000000000000001,489,0.5758772188116676,0.6134969325153374,300.0,BTTS,YES,-0.03761971370366979
Germany/Bundesliga_1,12,0.6000000000000001,0.6500000000000001,120,0.6145677169920124,0.6083333333333333,73.0,BTTS,YES,0.006234383658679121
Germany/Bundesliga_1,13,0.65,0.7000000000000001,2,0.6588902263828543,1.0,2.0,BTTS,YES,-0.3411097736171457
Germany/Bundesliga_2,7,0.35000000000000003,0.4,1,0.39840135573712504,1.0,1.0,BTTS,YES,-0.6015986442628749
Germany/Bundesliga_2,8,0.4,0.45,8,0.44134819070359776,0.625,5.0,BTTS,YES,-0.18365180929640224
Germany/Bundesliga_2,9,0.45,0.5,97,0.4810173607218721,0.5876288659793815,57.0,BTTS,YES,-0.10661150525750934
Germany/Bundesliga_2,10,0.5,0.55,278,0.5290843764162348,0.5827338129496403,162.0,BTTS,YES,-0.05364943653340548
Germany/Bundesliga_2,11,0.55,0.6000000000000001,307,0.5737889541708572,0.6058631921824105,186.0,BTTS,YES,-0.03207423801155329
Germany/Bundesliga_2,12,0.6000000000000001,0.6500000000000001,156,0.6204901840467424,0.6217948717948718,97.0,BTTS,YES,-0.0013046877481294183
Germany/Bundesliga_2,13,0.65,0.7000000000000001,24,0.6621374752834136,0.4166666666666667,10.0,BTTS,YES,0.24547080861674692
Germany/Bundesliga_2,14,0.7000000000000001,0.7500000000000001,2,0.7130283899664925,1.0,2.0,BTTS,YES,-0.28697161003350746
Italy/Serie_A,7,0.35000000000000003,0.4,1,0.36908397812970983,0.0,0.0,BTTS,YES,0.36908397812970983
Italy/Serie_A,8,0.4,0.45,86,0.43490366267644964,0.5348837209302325,46.0,BTTS,YES,-0.09998005825378287
Italy/Serie_A,9,0.45,0.5,363,0.479090040690528,0.44352617079889806,161.0,BTTS,YES,0.03556386989162996
Italy/Serie_A,10,0.5,0.55,490,0.5229511285838085,0.5346938775510204,262.0,BTTS,YES,-0.011742748967211836
Italy/Serie_A,11,0.55,0.6000000000000001,130,0.5680798840848821,0.5384615384615384,70.0,BTTS,YES,0.029618345623343645
Italy/Serie_A,12,0.6000000000000001,0.6500000000000001,10,0.6118582053422131,0.4,4.0,BTTS,YES,0.2118582053422131
Italy/Serie_B,8,0.4,0.45,19,0.4409102905021685,0.5263157894736842,10.0,BTTS,YES,-0.08540549897151567
Italy/Serie_B,9,0.45,0.5,285,0.48252878823682954,0.5894736842105263,168.0,BTTS,YES,-0.10694489597369672
Italy/Serie_B,10,0.5,0.55,668,0.5233347169738073,0.5419161676646707,362.0,BTTS,YES,-0.018581450690863366
Italy/Serie_B,11,0.55,0.6000000000000001,123,0.5653861701423842,0.5365853658536586,66.0,BTTS,YES,0.028800804288725668
Italy/Serie_B,12,0.6000000000000001,0.6500000000000001,5,0.6135194649744079,0.2,1.0,BTTS,YES,0.4135194649744079
Netherlands/Eredivisie,7,0.35000000000000003,0.4,7,0.39015782366657875,0.7142857142857143,5.0,BTTS,YES,-0.32412789061913555
Netherlands/Eredivisie,8,0.4,0.45,34,0.42990168650803434,0.5882352941176471,20.0,BTTS,YES,-0.15833360760961274
Netherlands/Eredivisie,9,0.45,0.5,104,0.47724732201641734,0.5576923076923077,58.0,BTTS,YES,-0.08044498567589037
Netherlands/Eredivisie,10,0.5,0.55,241,0.5272303200012913,0.5933609958506224,143.0,BTTS,YES,-0.06613067584933108
Netherlands/Eredivisie,11,0.55,0.6000000000000001,349,0.573130391708865,0.5558739255014327,194.0,BTTS,YES,0.017256466207432375
Netherlands/Eredivisie,12,0.6000000000000001,0.6500000000000001,140,0.6164261430855446,0.6357142857142857,89.0,BTTS,YES,-0.019288142628741123
Netherlands/Eredivisie,13,0.65,0.7000000000000001,7,0.6620905828517412,0.42857142857142855,3.0,BTTS,YES,0.2335191542803126
Portugal/Primeira_Liga,8,0.4,0.45,70,0.4439409155861545,0.3,21.0,BTTS,YES,0.14394091558615452
Portugal/Primeira_Liga,9,0.45,0.5,793,0.4718171317601318,0.5182849936948297,411.0,BTTS,YES,-0.04646786193469793
Portugal/Primeira_Liga,10,0.5,0.55,8,0.5087527239195772,0.375,3.0,BTTS,YES,0.13375272391957715
Scotland/Championship,7,0.35000000000000003,0.4,6,0.3848749779564942,0.6666666666666666,4.0,BTTS,YES,-0.2817916887101724
Scotland/Championship,8,0.4,0.45,83,0.43159597572565517,0.46987951807228917,39.0,BTTS,YES,-0.038283542346634
Scotland/Championship,9,0.45,0.5,176,0.4770077090780122,0.48295454545454547,85.0,BTTS,YES,-0.00594683637653326
Scotland/Championship,10,0.5,0.55,184,0.5232673927162154,0.483695652173913,89.0,BTTS,YES,0.039571740542302336
Scotland/Championship,11,0.55,0.6000000000000001,72,0.5674517404220892,0.5138888888888888,37.0,BTTS,YES,0.053562851533200395
Scotland/Championship,12,0.6000000000000001,0.6500000000000001,4,0.6116106490480953,0.5,2.0,BTTS,YES,0.11161064904809526
Scotland/League_One,9,0.45,0.5,1,0.49641822818668574,0.0,0.0,BTTS,YES,0.49641822818668574
Scotland/League_One,10,0.5,0.55,141,0.5373619254344628,0.574468085106383,81.0,BTTS,YES,-0.037106159671920214
Scotland/League_One,11,0.55,0.6000000000000001,358,0.572282847673422,0.547486033519553,196.0,BTTS,YES,0.024796814153868918
Scotland/League_One,12,0.6000000000000001,0.6500000000000001,25,0.6047448861180622,0.48,12.0,BTTS,YES,0.12474488611806223
Scotland/League_Two,8,0.4,0.45,9,0.4455769542897881,0.5555555555555556,5.0,BTTS,YES,-0.10997860126576747
Scotland/League_Two,9,0.45,0.5,175,0.4813184606467452,0.5828571428571429,102.0,BTTS,YES,-0.10153868221039763
Scotland/League_Two,10,0.5,0.55,280,0.5213943444804796,0.5035714285714286,141.0,BTTS,YES,0.01782291590905105
