Feature_Clean,LightGBM,XGBoost,CatBoost,Mean,Std,Original_Feature
LMLE_dr_diff,0,0.0,0.480998158049311,0.0016033271934977032,0.002777044160294839,LMLE_dr_diff
LM_LONG_streak_diff,20,0.002467045,0.17728392766918877,0.0015635025506276743,0.001024380898455553,LM_LONG_streak_diff
LNET_gcpg_diff,1,0.002235377,0.24000527877936972,0.0015526537260510424,0.0013276806219135223,LNET_gcpg_diff
BARS_SLOW_streak_diff,3,0.001966671,0.25231172925445716,0.0015191273539265412,0.0012874863261013627,BARS_SLOW_streak_diff
LNET_wr_diff,2,0.0021911908,0.2263762005292748,0.001500005135269121,0.0012605398158827012,LNET_wr_diff
RN_DEEP_log_games_diff,3,0.002721235,0.16783279219600938,0.0014890522058423384,0.0013369078774510253,RN_DEEP_log_games_diff
BARS_sigma_diff,72,0.0016789132,0.10518383993136035,0.0014509981998975326,0.00034684189746606026,BARS_sigma_diff
LMLE_form5_diff,0,0.0,0.4300707777289723,0.0014335692590965743,0.0024830147929241386,LMLE_form5_diff
RN_DEEP_games_diff,2,0.0029884398,0.09635119389038808,0.0013323381151901766,0.0015059524539203313,RN_DEEP_games_diff
RN_games_diff,9,0.0029060743,0.08347598064341412,0.0013145382594908278,0.001414068781924647,RN_games_diff
BTP_mu_diff,6,0.002302924,0.1471565576242501,0.0013032255616385006,0.001093629296957719,BTP_mu_diff
BARS_SLOW_sigma_diff,14,0.0017965906,0.17969504197949152,0.0013029924514417572,0.0008552489152326598,BARS_SLOW_sigma_diff
LNET_streak_diff,0,0.0016460763,0.2079869890765386,0.0012419821386818158,0.0010972392152982246,LNET_streak_diff
RLHF_DEEP_p_home_win,4,0.0021523442,0.14775458593034688,0.0012400049750248756,0.0010514309074459115,RLHF_DEEP_p_home_win
LM_log_games_diff,11,0.0025389958,0.057968255887096545,0.0011221737737665794,0.0012381714756324845,LM_log_games_diff
LNET_lr_diff,1,0.0023206135,0.09219448413154087,0.0010883632488365937,0.0011580445722951718,LNET_lr_diff
LM_games_diff,19,0.002247074,0.026550148571630176,0.0009802225036655591,0.0011001335367834093,LM_games_diff
LMLE_away_wr_diff,1,0.0,0.2877399489024418,0.0009666435461127815,0.0016548015343845481,LMLE_away_wr_diff
LMLE_sos_diff,1,0.0,0.2682701117683215,0.0009017440889990471,0.0015423951720253165,LMLE_sos_diff
last_form5_diff,0,0.0,0.2587353796932158,0.0008624512656440526,0.0014938094111475817,last_form5_diff
LMLE_lr_diff,0,0.0,0.23413303878456082,0.0007804434626152027,0.0013517677296845127,LMLE_lr_diff
LMLE_streak_diff,0,0.0,0.20615726125169787,0.0006871908708389929,0.001190249502790638,LMLE_streak_diff
LNET_form5_diff,0,0.0,0.19616113335335406,0.0006538704445111801,0.0011325368314610105,LNET_form5_diff
LNET_log_games_diff,1,0.0,0.18637431643625074,0.0006287581045588114,0.0010695877648075943,LNET_log_games_diff
LMLE_log_games_diff,1,0.0,0.14576571151843312,0.000493396088166086,0.0008351505309476026,LMLE_log_games_diff
LNET_games_diff,1,0.0,0.12122911429752511,0.0004116074307630592,0.0006935039426158829,LNET_games_diff
LMLE_games_diff,0,0.0,0.04746651423817021,0.00015822171412723402,0.00027404804772900775,LMLE_games_diff
ED_draw_tendency,0,0.0,0.0,0.0,0.0,ED_draw_tendency
